timestamp(ms),wx,wy,wz,ax,ay,az,temperature
1851536,5.4268,20.6707,-85.1829,-0.1755,-0.0281,1.0503,42.2
1851546,5.6707,20.9756,-84.2683,-0.1375,-0.0315,1.0110,42.2
1851556,4.0854,20.1829,-83.6585,-0.1331,-0.0234,0.9893,42.2
1851566,6.7683,17.1951,-88.4756,-0.8271,0.9480,1.2024,42.3
1851576,7.9268,17.9268,-80.6707,0.4707,-1.8433,0.7312,42.2
1851586,7.3171,16.3415,-81.6463,-0.2571,0.0762,1.0581,42.2
1851596,5.6098,14.8780,-86.8293,-0.5029,-0.2053,1.0959,42.3
1851606,4.4512,12.3171,-87.4390,-0.5786,-0.6975,1.0647,42.3
1851616,3.7805,8.7805,-83.6585,-0.0615,-0.2480,1.0757,42.2
1851626,3.8415,6.7073,-83.4756,-0.1636,-0.0854,1.0791,42.2
1851636,2.6829,5.5488,-83.7195,-0.3708,0.0940,1.0312,42.2
1851646,2.1341,4.2073,-82.8659,-0.2144,0.0291,1.0518,42.3
1851656,1.9512,2.9878,-80.8537,0.0012,-0.1404,1.0332,42.2
1851666,1.8293,2.0732,-79.6341,-0.1741,-0.2168,1.0164,42.2
1851676,2.0732,1.2805,-80.1220,-0.1599,-0.1826,0.9746,42.2
1851686,1.2195,-1.4024,-79.0854,-0.2092,-0.0625,0.9431,42.2
1851696,1.0366,-3.7805,-78.5366,-0.1506,-0.0947,0.9392,42.2
1851706,0.9146,-6.2195,-78.4756,-0.2537,-0.0498,0.9263,42.2
1851716,1.1585,-8.4146,-78.6585,-0.1831,-0.1045,0.9331,42.2
1851726,0.3659,-10.6707,-77.1951,-0.1631,-0.0979,0.9619,42.2
1851736,1.5854,-11.7073,-80.3049,-0.1511,0.1526,1.0334,42.2
1851746,4.8780,-13.4756,-74.3902,-0.4983,-1.6538,0.9058,42.3
1851756,3.9634,-15.2439,-74.6341,-0.4233,-0.9739,1.0610,42.3
1851766,5.3049,-15.8537,-73.9024,-0.2266,-0.4719,1.0195,42.2
1851776,4.5732,-15.7317,-73.4146,-0.3442,-0.5256,0.9436,42.3
1851786,5.2439,-15.6098,-69.2683,-0.2063,-0.2927,0.8962,42.2
1851796,5.4878,-15.4878,-67.8049,-0.1404,0.0662,0.8706,42.2
1851806,4.6951,-15.8537,-66.9512,-0.0798,0.0847,0.8684,42.2
1851816,5.1220,-15.9756,-67.3171,-0.3186,-1.0493,0.9429,42.2
1851826,7.0122,-15.4878,-65.2439,0.0676,-0.5315,0.9648,42.2
1851836,6.8293,-15.0610,-64.2683,-0.1646,-0.5579,0.9304,42.2
1851846,6.9512,-14.6341,-62.0732,-0.1208,-0.4836,0.9172,42.2
1851856,6.3415,-13.4756,-62.1341,-0.0518,-0.4211,0.9014,42.2
1851866,-12.0122,16.1585,-80.9756,-1.9277,-1.0166,0.7947,42.3
1851876,-1.0976,11.8902,-76.3415,1.7288,2.5872,1.5879,42.2
1851886,-21.4024,5.3049,-54.9390,-5.7166,2.2515,1.4451,42.2
1851896,-5.6098,8.7195,-40.9756,0.3503,4.7334,1.1240,42.2
1851906,-13.2317,5.3049,-52.3171,1.4482,4.4976,0.8745,42.2
1851916,-5.3659,5.9756,-45.9756,1.3530,-1.5059,1.2708,42.3
1851926,-6.4024,6.2805,-43.4756,-0.7510,-0.1069,1.0701,42.3
1851936,-3.2317,6.8902,-46.7683,-0.5334,-0.1851,1.0081,42.3
1851946,-1.7073,4.5732,-43.6585,0.0645,-0.0503,0.9612,42.3
1851956,0.3659,1.3415,-42.2561,-0.3469,-0.8252,0.8899,42.3
1851966,2.6829,-2.2561,-47.3781,-0.4238,-0.8447,0.8525,42.2
1851976,7.8049,-5.8537,-49.6951,-0.6477,-0.5454,0.9189,42.2
1851986,11.8902,-11.3415,-47.2561,-0.3591,-0.3818,0.9021,42.1
1851996,15.9756,-17.8659,-51.5244,-0.2056,-0.1567,0.9246,42.2
1852006,18.2317,-23.7195,-57.7439,-0.3501,-0.2915,0.9761,42.3
1852016,22.1341,-27.1951,-62.6220,-0.4043,-0.3755,1.0654,42.2
1852026,26.3415,-29.5122,-62.6220,-0.1912,-0.4863,1.1196,42.3
1852036,30.1829,-30.4268,-59.7561,-0.0986,-0.3362,1.0972,42.2
1852046,32.4390,-30.0610,-60.7317,-0.0461,-0.2812,1.1240,42.3
1852056,36.7073,-26.4634,-64.4512,0.2246,-0.2878,1.1057,42.3
1852066,38.9634,-24.0244,-62.6220,0.0769,-0.2708,1.1167,42.2
1852076,40.7317,-21.6463,-59.6341,0.1003,-0.1128,1.0859,42.2
1852086,41.6463,-19.2683,-59.5732,0.1177,-0.0874,1.0959,42.2
1852096,42.0732,-16.1585,-58.8415,0.0662,-0.0776,1.0522,42.2
1852106,42.3171,-12.7439,-58.4146,0.0994,-0.1060,1.0537,42.2
1852116,42.9878,-9.1463,-58.2927,0.0740,-0.1057,1.0459,42.2
1852126,42.1341,-5.6098,-57.7439,0.0720,-0.0701,1.0012,42.2
1852136,41.5244,-1.8293,-56.4024,0.0862,-0.0544,0.9839,42.2
1852146,40.6707,1.8902,-56.2195,0.1221,-0.0530,0.9211,42.2
1852156,40.1829,5.6098,-57.0732,0.0974,0.0337,0.8538,42.2
1852166,44.5122,9.0244,-58.4756,-0.2402,-1.1807,0.7673,42.2
1852176,42.8049,11.5244,-55.5488,-0.8752,-0.3127,0.8159,42.2
1852186,45.0610,14.2073,-52.1341,-0.2458,-1.7883,0.8203,42.2
1852196,41.9512,17.0122,-56.0976,-0.5481,-1.0352,1.0088,42.2
1852206,37.6220,18.5366,-58.2927,-0.0903,0.1636,0.9441,42.2
1852216,25.6098,17.3171,-57.4390,1.2168,-0.2378,0.9580,42.2
1852226,18.9024,15.9756,-56.2195,1.3887,0.0156,0.8347,42.2
1852236,16.8902,21.0976,-68.4756,-1.3547,-1.3625,1.1167,42.2
1852246,19.6341,27.8049,-62.7439,0.2581,0.1890,0.9331,42.2
1852256,14.3293,30.6707,-64.0854,0.2236,1.0396,0.9250,42.2
1852266,10.9756,35.3659,-65.6098,0.5977,0.0703,0.9021,42.3
1852276,7.5610,40.7317,-69.0244,0.0955,0.5750,1.0010,42.2
1852286,3.4146,44.7561,-67.6220,-0.1404,0.0930,0.9980,42.2
1852296,-1.0366,45.8537,-66.5244,0.1174,0.0349,1.0222,42.2
1852306,-5.4268,46.8293,-65.9756,0.2004,-0.0459,1.0171,42.2
1852316,-9.5122,47.1951,-64.3902,-0.3220,0.0591,0.9998,42.2
1852326,-15.1220,45.6098,-59.8171,-0.1790,0.0845,0.9988,42.2
1852336,-20.6098,42.4390,-54.8171,-0.1511,0.2629,0.9927,42.2
1852346,-26.2195,39.2683,-51.8902,-0.1914,0.1929,0.9719,42.2
1852356,-30.2439,36.4024,-49.5732,-0.2883,0.2131,0.9292,42.3
1852366,-35.5488,33.6585,-43.8415,-0.1804,0.1306,0.9194,42.3
1852376,-39.2683,31.5854,-40.2439,-0.0615,0.1411,0.9438,42.2
1852386,-42.6829,29.1463,-39.0244,-0.1570,0.1243,0.9509,42.2
1852396,-45.0000,27.0122,-36.4024,-0.1682,0.0813,0.9844,42.2
1852406,-48.1707,24.2683,-33.2317,-0.1711,0.0283,1.0254,42.3
1852416,-49.1463,20.9756,-31.4024,-0.2825,-0.0845,1.0239,42.3
1852426,-49.7561,17.5610,-29.0854,-0.4065,-0.1653,1.0420,42.3
1852436,-49.1463,13.1098,-27.1341,-0.2786,-0.0334,1.0332,42.2
1852446,-49.8171,7.0122,-27.6829,-0.3081,-0.0427,1.0359,42.3
1852456,-49.3293,1.5244,-28.4756,-0.3552,-0.0701,1.0005,42.2
1852466,-48.9634,-3.4756,-28.6585,-0.3022,-0.1047,0.9631,42.2
1852476,-47.6829,-7.9268,-28.4756,-0.2627,-0.1592,0.9246,42.3
1852486,-47.3171,-12.0122,-28.7195,-0.2231,-0.1284,0.9011,42.2
1852496,-46.2805,-15.4878,-29.7561,-0.2434,-0.1311,0.9211,42.3
1852506,-45.1220,-18.2317,-30.8537,-0.2029,-0.1558,0.9490,42.2
1852516,-42.8659,-20.1220,-31.3415,-0.1443,-0.1675,0.9707,42.2
1852526,-41.7073,-21.7683,-31.1585,-0.1372,-0.2139,0.9949,42.3
1852536,-39.0854,-22.5000,-31.4024,-0.1016,-0.2532,1.0208,42.3
1852546,-36.2195,-22.7439,-31.2195,-0.0791,-0.2778,1.0449,42.3
1852556,-34.8780,-22.9268,-21.8293,0.2539,-1.2803,0.8936,42.3
1852566,-34.3902,-22.1951,-27.2561,0.2146,-1.6201,0.9695,42.2
1852576,-33.1098,-23.9634,-29.6341,-1.0459,-1.4048,1.0945,42.3
1852586,-29.2683,-25.8537,-30.1829,-0.5552,-0.9182,1.1135,42.3
1852596,-22.7439,-25.3659,-28.0488,-0.2231,-1.1565,1.0273,42.2
1852606,-18.2927,-24.7561,-28.7805,-0.2339,-0.7104,1.0159,42.2
1852616,-12.9268,-24.1463,-27.6220,-0.1018,-0.2795,1.0103,42.3
1852626,-7.2561,-23.0488,-25.3659,-0.1062,-0.2158,1.0186,42.3
1852636,-0.5488,-21.4024,-23.2927,0.0586,-0.3992,0.9863,42.3
1852646,4.6341,-20.1829,-21.2195,-0.0405,-0.5374,0.9941,42.2
1852656,12.3171,-20.7317,-19.5122,0.8083,-0.0669,1.1746,42.3
1852666,13.1707,-20.6098,-18.4756,0.7156,-2.2122,1.0215,42.2
1852676,18.7805,-18.8415,-13.9634,0.6245,1.0095,1.1272,42.2
1852686,21.5854,-16.9512,-10.1829,0.1057,-0.2124,0.8936,42.2
1852696,28.4756,-15.1829,-6.7073,-0.7905,-0.5103,0.9399,42.2
1852706,33.1098,-12.8049,0.2439,0.7029,-0.6057,0.8640,42.3
1852716,38.8415,-11.3415,6.0366,0.1318,-0.1790,0.9521,42.2
1852726,42.5610,-7.5000,9.7561,-0.0806,-0.1787,0.8621,42.2
1852736,45.0000,-5.3659,15.1829,0.1460,-0.2351,0.9453,42.2
1852746,48.4756,-1.8293,21.5854,-0.0684,-0.3423,0.8904,42.3
1852756,52.8659,0.4268,27.4390,0.3259,-0.6475,0.9199,42.2
1852766,55.9756,4.5122,31.6463,0.1885,-0.3101,0.9172,42.2
1852776,57.8659,7.7439,36.5854,-0.0112,-0.3694,0.9246,42.2
1852786,59.0854,10.6707,38.5976,0.1687,-0.3047,0.9019,42.2
1852796,61.4024,13.2927,43.1707,0.1445,-0.3467,0.9397,42.2
1852806,64.3293,16.7073,45.4878,0.0762,-0.3020,0.9148,42.3
1852816,65.7927,18.9024,47.1951,0.0847,-0.1853,0.9199,42.2
1852826,66.8293,21.7073,50.1829,0.0989,-0.1199,0.9199,42.2
1852836,67.1951,24.2073,51.5854,0.0750,-0.2522,0.8906,42.2
1852846,67.0732,25.9146,53.2927,-0.8508,0.3926,0.9126,42.2
1852856,66.2805,28.7195,55.9146,0.2795,0.0283,0.8052,42.2
1852866,66.4634,31.0976,55.6098,-0.1667,0.0229,0.8896,42.2
1852876,66.5244,34.0244,55.6707,0.2844,-0.0972,0.8120,42.2
1852886,62.3781,36.9512,60.0000,0.0457,0.0127,0.8564,42.2
1852896,60.8537,38.6585,61.1585,0.0527,0.1260,0.8733,42.3
1852906,55.1220,41.4634,65.3049,0.0874,0.4114,0.9426,42.2
1852916,52.5610,43.5366,66.0976,0.0076,0.0256,0.8491,42.2
1852926,48.7805,46.2195,68.2317,0.2549,0.5037,0.8972,42.3
1852936,45.8537,47.1951,68.9634,0.0264,0.0398,0.8701,42.3
1852946,42.9878,48.3537,71.3415,0.0093,0.4060,0.9382,42.3
1852956,41.0366,47.8659,73.8415,-0.0984,0.1003,0.8826,42.2
1852966,38.5976,47.5000,75.6707,-0.1179,0.2148,0.8953,42.3
1852976,35.1220,43.9634,77.9878,0.0732,0.1677,0.8555,42.2
1852986,32.7439,43.1707,78.2927,-0.6169,0.1760,0.8931,42.2
1852996,30.9756,41.1585,79.3293,-0.2593,0.1304,0.9104,42.2
1853006,29.8171,38.2927,82.9268,-0.1580,0.1426,0.9292,42.2
1853016,27.1341,34.7561,85.4268,-0.1863,0.0215,0.8743,42.2
1853026,25.4268,31.8902,85.3049,-0.3286,-0.0129,0.8909,42.2
1853036,23.3537,27.9878,87.0122,-0.3101,0.0715,0.9365,42.2
1853046,22.1341,24.0854,89.3293,-0.2588,0.0378,0.9287,42.2
1853056,19.0244,18.7805,91.0976,-0.3015,0.1255,0.9246,42.3
1853066,16.6463,14.2683,94.0854,-0.3486,0.2239,0.9343,42.2
1853076,13.6585,9.5732,97.0122,-0.2297,0.2747,1.0264,42.3
1853086,11.6463,7.5000,96.5854,-0.1772,0.7175,1.4216,42.3
1853096,3.4756,7.5610,69.6341,-0.9805,-0.1804,2.3328,42.3
1853106,-78.7805,4.5732,-218.4756,-7.2869,7.9998,7.9998,42.2
1853116,-291.8293,64.6341,-655.3049,1.6299,7.9998,7.9998,42.3
1853126,-301.3415,48.9634,-370.9756,7.9998,2.9023,-1.3411,42.3
1853136,-295.6098,65.2439,-213.1707,-7.7222,-8.0000,6.5930,42.2
1853146,-290.4268,20.3659,-126.2805,-3.4424,-3.5417,-2.7380,42.2
1853156,-279.2073,34.0244,-81.5244,-5.4636,-0.1248,1.2786,42.3
1853166,-284.0854,30.7317,-36.5244,-4.4255,-4.1199,-0.1807,42.3
1853176,-293.0488,50.7317,28.2317,3.9094,-0.6091,-1.4226,42.3
1853186,-303.8415,37.8049,51.7073,-1.2366,2.1899,0.0396,42.3
1853196,-298.5366,41.7073,27.9268,-3.3618,1.9116,-0.0857,42.2
1853206,-296.8293,50.1829,-2.1341,1.6396,2.5098,-1.8232,42.3
1853216,-301.0366,44.8781,27.4390,1.7375,2.3716,-0.2849,42.3
1853226,-299.6951,45.8537,39.5732,0.3799,0.9607,-0.2104,42.2
1853236,-295.7927,53.2927,27.8049,0.4434,2.2400,-1.5178,42.3
1853246,-293.2927,52.9878,29.1463,0.2795,1.1091,0.0151,42.2
1853256,-274.3293,56.0976,-2.5610,-1.0864,3.6174,-1.4739,42.2
1853266,-237.5000,55.5488,264.4512,6.4004,-0.2751,-1.8420,42.2
1853276,-220.9146,64.5732,357.8049,1.6975,2.5007,0.1919,42.2
1853286,-223.8415,77.9878,285.4878,0.7188,3.9172,-0.3274,42.2
1853296,-219.7561,92.5000,257.4390,-0.9175,-0.0781,-0.9043,42.2
1853306,-214.2683,99.0854,290.2439,0.5095,-0.2246,0.0217,42.2
1853316,-210.3659,105.1220,267.2561,1.6316,1.0327,-0.3003,42.2
1853326,-200.6098,115.7317,236.6463,-1.2031,1.0442,-0.5984,42.3
1853336,-192.5610,118.1098,249.2683,1.1555,0.5232,-0.3093,42.3
1853346,-185.3049,127.7439,232.8049,-0.1892,-0.1743,-0.4802,42.2
1853356,-174.1463,132.0732,221.2195,-0.9922,-1.0540,-0.3650,42.2
1853366,-160.8537,132.1342,200.4268,-0.1052,-1.1091,-0.3362,42.3
1853376,-149.7561,133.5366,157.5000,0.0935,-0.6450,-0.5393,42.2
1853386,-138.9634,130.3659,134.0244,-0.7476,-0.3015,-0.3660,42.3
1853396,-128.4146,124.8171,126.9512,-0.6665,-0.6699,-0.3806,42.3
1853406,-117.3781,122.0732,88.9024,-1.2837,-0.6558,-0.5298,42.2
1853416,-105.4268,111.9512,63.4146,-0.3181,-0.7668,-0.3733,42.2
1853426,-97.3781,102.4390,48.5976,-0.6738,-0.1609,-0.3972,42.2
1853436,-88.7195,96.4024,6.4024,-0.5566,-0.2292,-0.4685,42.3
1853446,-81.0976,84.8781,-27.6220,-1.0510,-0.2588,-0.2583,42.3
1853456,-74.2683,74.8171,-49.2073,-0.5376,-0.2419,-0.3235,42.3
1853466,-69.2073,67.7439,-79.5732,-0.5220,-0.7537,-0.3455,42.3
1853476,-70.0610,70.7317,-85.6098,-1.0264,-0.7268,-0.5652,42.3
1853486,-125.9146,133.7805,-2.0122,-1.3279,-2.5474,-2.0510,42.2
1853496,-197.6829,230.7317,113.7805,-3.2466,-2.0159,-1.4602,42.3
1853506,-184.9390,245.9146,210.2439,-1.4983,-0.3835,-0.5193,42.4
1853516,-168.6585,235.6707,180.4268,0.2961,-0.6047,-0.9509,42.2
1853526,-147.1951,219.9390,112.8659,-1.7041,-1.1719,-0.4075,42.3
1853536,-105.0000,130.6098,27.9878,-1.6409,-1.4314,-1.8774,42.3
1853546,26.8902,-104.5122,-77.1341,0.6167,6.7419,-3.2656,42.3
1853556,41.0976,-120.0000,-54.0244,7.2324,2.7778,-0.7690,42.2
1853566,-3.2317,-65.5488,83.9634,0.2620,4.4714,-2.5649,42.2
1853576,-30.1220,-10.4268,175.2439,0.4468,-0.8264,-2.6716,42.3
1853586,-45.7317,2.9268,239.4512,-1.2290,0.4612,-0.3945,42.3
1853596,-59.3902,10.4878,242.0122,0.1372,-0.0361,-0.7405,42.3
1853606,-61.7683,20.7927,153.2927,0.0715,-0.9993,-1.1062,42.3
1853616,-66.7073,45.1220,150.9756,-0.8696,-1.6975,0.9629,42.3
1853626,-66.5854,24.6341,162.8659,0.0654,-8.0000,-0.8098,42.2
1853636,-49.4512,-5.7317,82.3171,-3.2292,-3.7854,-1.4741,42.2
1853646,-21.8293,-24.5122,30.3659,-2.4160,-0.2639,0.1191,42.3
1853656,-19.8171,-28.9024,30.8537,-1.3079,1.2061,0.0212,42.3
1853666,-19.9390,-27.9878,55.4268,-0.6223,0.0657,-1.0071,42.3
1853676,-15.3659,-28.0488,80.0610,-0.0247,-0.4612,-0.5051,42.3
1853686,-1.1585,-32.9878,98.4146,0.0046,1.2927,-0.9690,42.2
1853696,-2.0122,-29.0854,143.2317,-0.8894,0.9495,-0.8472,42.2
1853706,-7.5610,-27.1341,181.2195,-0.3120,0.3857,-0.2268,42.2
1853716,-9.8780,-26.2805,161.3415,-0.7507,0.3225,-0.8228,42.2
1853726,-12.8049,-26.7073,149.6951,-0.8965,0.9941,-1.2454,42.3
1853736,-18.7195,-29.0854,170.4878,-1.3772,0.4170,-0.6538,42.2
1853746,-20.6707,-28.4146,155.1829,-1.8049,-0.1133,-0.5010,42.2
1853756,-21.0976,-26.9512,121.8902,-1.1743,-0.3630,-0.7788,42.3
1853766,-17.8659,-23.2927,102.1951,-1.6992,-0.0972,-0.2317,42.2
1853776,-10.4878,-14.6951,82.6829,0.0647,0.4019,-0.4011,42.3
1853786,-4.4512,-3.4146,43.5976,-0.5718,0.9707,-0.1560,42.2
1853796,0.4878,11.0976,-6.3415,-1.5981,1.3271,0.0386,42.3
1853806,2.6829,18.5366,-29.2073,-0.6685,0.5894,-0.0212,42.2
1853816,2.0122,19.3902,-13.6585,-0.1316,0.3823,0.0127,42.2
1853826,1.8902,19.0854,0.1220,-0.6006,0.0410,0.0662,42.2
1853836,-3.7195,13.1707,-5.6098,-0.6614,-1.3811,0.6345,42.2
1853846,-0.9146,-2.8049,-31.5244,-1.9338,-1.3752,-0.1138,42.2
1853856,2.5610,-4.5732,-29.3293,-1.3394,-1.0596,-0.0928,42.3
1853866,3.5976,-4.3902,-21.7073,-0.7056,-0.1731,-0.0876,42.2
1853876,5.0000,-5.6098,-26.7073,-1.1389,-0.1113,-0.3301,42.3
1853886,5.7927,-7.0122,-34.7561,-1.0955,-0.0156,-0.2400,42.2
1853896,5.4878,-4.6951,-21.4024,-1.1143,0.0342,-0.2063,42.2
1853906,3.7805,-1.9512,-11.8293,-1.3074,-0.0779,-0.1958,42.2
1853916,2.6220,0.7317,-7.8659,-1.1213,-0.2043,-0.0913,42.2
1853926,1.0366,3.5976,2.0732,-1.1279,-0.1936,-0.0295,42.3
1853936,1.6463,4.2683,7.5000,-0.8862,-0.1497,-0.0547,42.2
1853946,1.1585,3.5976,7.3780,-0.8425,-0.0640,-0.0930,42.2
1853956,0.4268,1.9512,7.5000,-0.8889,0.0198,-0.1980,42.3
1853966,-0.3049,-0.1829,6.7073,-0.9878,0.0044,-0.2070,42.3
1853976,0.3049,-1.4634,4.1463,-0.8950,-0.0530,-0.2097,42.3
1853986,-0.3049,-2.0732,3.4146,-1.1809,-0.0312,-0.1631,42.3
1853996,0.3049,-1.5854,3.5976,-1.1047,-0.1084,-0.0935,42.3
1854006,1.2195,-0.2439,4.0854,-0.9290,0.0708,-0.1541,42.3
1854016,1.0366,2.0732,4.2683,-1.0923,0.1047,-0.1338,42.3
1854026,0.0000,0.8537,-0.2439,-0.9297,0.1489,-0.1326,42.2
1854036,0.4878,1.3415,-0.6098,-0.8162,0.0503,-0.1155,42.2
1854046,1.2195,0.6707,-1.7683,-0.7166,0.0347,-0.1489,42.3
1854056,1.3415,0.7317,-2.7439,-1.0469,0.0320,-0.1753,42.2
1854066,0.1220,0.0000,-4.4512,-0.9075,-0.0847,-0.1404,42.3
1854076,0.4878,0.1220,-2.5610,-1.0618,-0.0225,-0.1174,42.2
1854086,0.7927,0.5488,2.0122,-0.9915,-0.1060,-0.1245,42.3
1854096,1.4634,1.0366,2.2561,-1.0039,-0.0342,-0.1545,42.2
1854106,0.0000,0.6707,2.6829,-1.0271,0.0010,-0.1611,42.2
1854116,0.2439,0.4878,2.8659,-1.0242,-0.0439,-0.1458,42.2
1854126,0.4268,0.3659,2.3171,-0.9814,-0.0095,-0.1416,42.2
1854136,1.3415,0.3659,1.2805,-0.9792,0.0110,-0.1570,42.3
1854146,0.3659,0.3659,0.0610,-1.0349,-0.0149,-0.1558,42.3
1854156,0.5488,0.5488,-0.8537,-1.0088,-0.0266,-0.1460,42.2
1854166,0.6098,0.7317,-0.3659,-1.0042,-0.0066,-0.1426,42.2
1854176,1.2195,0.6098,-0.3659,-0.9966,-0.0171,-0.1433,42.3
1854186,0.4878,0.7317,-0.3049,-1.0068,-0.0203,-0.1479,42.3
1854196,0.4878,0.3659,0.2439,-0.9863,-0.0452,-0.1575,42.3
1854206,0.6098,0.4268,0.9146,-1.0225,-0.0364,-0.1401,42.3
1854216,1.0366,0.6098,1.5854,-1.0171,-0.0317,-0.1379,42.2
1854226,0.4268,0.5488,1.5244,-0.9990,-0.0249,-0.1382,42.3
1854236,0.3659,0.4878,1.1585,-1.0095,-0.0151,-0.1431,42.3
1854246,0.4268,0.6707,0.7317,-1.0032,-0.0156,-0.1423,42.2
1854256,0.9146,0.4878,0.2439,-1.0042,-0.0161,-0.1472,42.3
1854266,0.6707,0.6707,0.0000,-1.0129,-0.0205,-0.1423,42.3
1854276,0.5488,0.4268,0.0610,-1.0156,-0.0447,-0.1504,42.3
1854286,0.6098,0.5488,0.2439,-1.0010,-0.0420,-0.1504,42.2
1854296,0.8537,0.6098,0.7317,-1.0027,-0.0393,-0.1467,42.2
1854306,0.6707,0.6707,0.8537,-1.0144,-0.0330,-0.1389,42.2
1854316,0.4878,0.6707,0.8537,-1.0166,-0.0229,-0.1487,42.2
1854326,0.4268,0.4878,0.9756,-0.9988,-0.0198,-0.1436,42.2
1854336,0.9756,0.4878,0.5488,-1.0049,-0.0183,-0.1394,42.2
1854346,0.8537,0.5488,0.3049,-1.0051,-0.0146,-0.1460,42.3
1854356,0.4878,0.4268,0.4878,-1.0000,-0.0183,-0.1458,42.2
1854366,0.6098,0.5488,0.3659,-0.9900,-0.0178,-0.1453,42.2
1854376,0.7927,0.6098,0.1829,-1.0002,-0.0264,-0.1492,42.3
1854386,0.6707,0.7927,0.4268,-1.0037,-0.0261,-0.1492,42.2
1854396,0.5488,0.5488,0.6098,-1.0010,-0.0264,-0.1494,42.2
1854406,0.5488,0.4878,0.6707,-1.0061,-0.0303,-0.1553,42.2
1854416,0.8537,0.5488,0.6707,-1.0061,-0.0212,-0.1404,42.2
1854426,0.6098,0.6098,0.6707,-1.0034,-0.0198,-0.1409,42.2
1854436,0.4878,0.4268,0.4268,-0.9954,-0.0286,-0.1443,42.2
1854446,0.5488,0.4268,0.6707,-1.0090,-0.0212,-0.1467,42.3
1854456,1.0976,0.5488,0.4268,-0.9985,-0.0198,-0.1482,42.2
1854466,0.3659,0.6098,0.4268,-1.0095,-0.0232,-0.1436,42.3
1854476,0.5488,0.3049,0.7317,-1.0042,-0.0310,-0.1416,42.3
1854486,0.4878,0.4878,0.7927,-1.0061,-0.0278,-0.1379,42.3
1854496,0.9756,0.5488,0.8537,-1.0012,-0.0203,-0.1501,42.3
1854506,0.4878,0.6098,0.7317,-0.9976,-0.0261,-0.1396,42.3
1854516,0.3049,0.3659,0.6098,-1.0020,-0.0188,-0.1479,42.3
1854526,0.5488,0.5488,0.6098,-1.0073,-0.0244,-0.1511,42.3
1854536,0.9756,0.4268,0.3659,-1.0034,-0.0205,-0.1477,42.3
1854546,0.4878,0.6707,0.6098,-1.0063,-0.0256,-0.1472,42.3
1854556,0.6707,0.4268,0.6098,-1.0034,-0.0227,-0.1472,42.2
1854566,0.4268,0.4268,0.5488,-0.9944,-0.0198,-0.1467,42.3
1854576,1.1585,0.4878,0.2439,-0.9949,-0.0322,-0.1482,42.3
1854586,0.5488,0.7317,0.5488,-1.0117,-0.0408,-0.1475,42.3
1854596,0.6707,0.4268,0.7317,-0.9895,-0.0344,-0.1426,42.3
1854606,0.4878,0.6098,0.6707,-0.9919,-0.0283,-0.1453,42.3
1854616,1.1585,0.8537,0.6098,-1.0188,-0.0215,-0.1528,42.3
1854626,0.4268,0.6098,0.6707,-1.0229,-0.0405,-0.1482,42.3
1854636,0.4268,0.4268,0.5488,-0.9961,-0.0288,-0.1375,42.2
1854646,0.3049,0.3049,0.2439,-1.0098,-0.0215,-0.1406,42.2
1854656,1.2195,0.8537,0.3049,-0.9995,-0.0212,-0.1323,42.2
1854666,0.3659,0.4268,0.3659,-0.9990,-0.0159,-0.1460,42.3
1854676,0.4878,0.3659,0.5488,-1.0027,-0.0203,-0.1499,42.2
1854686,0.4268,0.4268,0.7317,-0.9998,-0.0222,-0.1477,42.2
1854696,1.2195,0.5488,0.4878,-1.0049,-0.0237,-0.1384,42.2
1854706,0.4268,0.4878,0.7317,-0.9993,-0.0232,-0.1443,42.2
1854716,0.4878,0.4878,0.6098,-1.0056,-0.0195,-0.1479,42.2
1854726,0.5488,0.4268,0.7317,-1.0139,-0.0200,-0.1436,42.2
1854736,1.1585,0.6707,0.4268,-1.0100,-0.0227,-0.1375,42.2
1854746,0.4268,0.4878,0.6707,-1.0073,-0.0198,-0.1521,42.2
1854756,0.4878,0.3049,0.4878,-1.0061,-0.0200,-0.1487,42.2
1854766,0.4878,0.4878,0.6707,-0.9941,-0.0190,-0.1487,42.2
1854776,1.2195,0.7317,0.4268,-1.0093,-0.0254,-0.1443,42.3
1854786,0.2439,0.4878,0.6707,-0.9993,-0.0212,-0.1467,42.2
1854796,0.4878,0.5488,0.7317,-1.0068,-0.0178,-0.1382,42.2
1854806,0.6098,0.3659,0.6098,-1.0078,-0.0310,-0.1514,42.2
1854816,1.1585,0.7317,0.3049,-1.0017,-0.0183,-0.1467,42.2
1854826,0.5488,0.3659,0.7317,-1.0017,-0.0217,-0.1445,42.2
1854836,0.4878,0.5488,0.6098,-1.0039,-0.0198,-0.1445,42.3
1854846,0.5488,0.5488,0.5488,-1.0054,-0.0247,-0.1521,42.3
1854856,1.1585,0.8537,0.2439,-1.0081,-0.0198,-0.1501,42.3
1854866,0.4878,0.3659,0.4878,-0.9973,-0.0232,-0.1436,42.2
1854876,0.4268,0.4878,0.5488,-0.9980,-0.0325,-0.1396,42.3
1854886,0.3049,0.4878,0.5488,-1.0027,-0.0200,-0.1511,42.2
1854896,1.0976,0.6707,0.4268,-1.0037,-0.0295,-0.1440,42.3
1854906,0.4268,0.4878,0.6098,-1.0056,-0.0266,-0.1484,42.3
1854916,0.6098,0.4268,0.7927,-1.0042,-0.0288,-0.1519,42.3
1854926,0.4878,0.3659,0.7317,-1.0022,-0.0173,-0.1384,42.2
